"funs","pkgs","relative_paths","absolute_paths"
"unit","ggplot","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"c","base","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_markdown","ggtext","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"unit","ggplot","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"c","base","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_rect","ggplot","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"element_rect","ggplot","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"gg_playback","camcorder","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"file.path","base","2023/2023-02-21/20230221.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-21/20230221.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"font_add_google","sysfonts","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"font_add_google","sysfonts","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"showtext_auto","showtext","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"read_csv","readr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"group_by","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"summarise","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"n","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ungroup","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"group_by","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"sum","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"round","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ungroup","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"arrange","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"desc","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"pull","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"left_join","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"arrange","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"mutate","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"factor","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"rev","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"unique","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"select","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"gg_record","camcorder","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"file.path","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"c","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"glue","glue","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"glue","glue","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"ggplot","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_col","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_richtext","ggtext","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"paste0","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"geom_richtext","ggtext","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"filter","dplyr","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"aes","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"paste0","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"scale_fill_manual","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"labs","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"coord_cartesian","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"theme_minimal","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"theme","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_textbox_simple","ggtext","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"rel","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_textbox_simple","ggtext","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_blank","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"margin","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_rect","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"element_rect","ggplot","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"gg_playback","camcorder","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"file.path","base","2023/2023-02-28/20230228.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-02-28/20230228.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"library","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"read_csv","readr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"select","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"drop_na","tidyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mutate","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"as_date","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"filter","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"year","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"year","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"group_by","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"summarise","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"n","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"arrange","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"desc","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mutate","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"cut","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"c","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"tibble","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"seq","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"ymd","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"ymd","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mutate","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"year","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"month","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"wday","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"mday","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"day","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"wday","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"floor_date","lubridate","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"left_join","dplyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"c","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"gg_record","camcorder","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"file.path","base","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"glue","glue","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"ggplot","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"aes","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"geom_tile","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"geom_point","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"drop_na","tidyr","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"aes","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
"geom_text","ggplot","2023/2023-03-07/20230307.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-03-07/20230307.R"
